filename,height,width,x,y
gs://fish_bucket/input/train/SHARK/img_01061.jpg,218,400,355,577
gs://fish_bucket/input/train/SHARK/img_00903.jpg,127,54,126,466
gs://fish_bucket/input/train/SHARK/img_00736.jpg,138,63,118,534
gs://fish_bucket/input/train/SHARK/img_00703.jpg,143,53,557,353
gs://fish_bucket/input/train/SHARK/img_00685.jpg,232,400,364,571
gs://fish_bucket/input/train/SHARK/img_00600.jpg,111,71,541,370
gs://fish_bucket/input/train/SHARK/img_00560.jpg,67,149,480,445
gs://fish_bucket/input/train/SHARK/img_00510.jpg,227,455,368,577
gs://fish_bucket/input/train/SHARK/img_00478.jpg,123,70,497,364
gs://fish_bucket/input/train/SHARK/img_00427.jpg,260,509,375,148
gs://fish_bucket/input/train/SHARK/img_00409.jpg,102,55,551,348
gs://fish_bucket/input/train/SHARK/img_00391.jpg,181,629,376,579
gs://fish_bucket/input/train/SHARK/img_00365.jpg,301,493,2,500
gs://fish_bucket/input/train/SHARK/img_00265.jpg,172,629,365,576
gs://fish_bucket/input/train/SHARK/img_00247.jpg,139,495,228,243
gs://fish_bucket/input/train/SHARK/img_00245.jpg,181,632,370,575
gs://fish_bucket/input/train/SHARK/img_00235.jpg,103,81,489,368
gs://fish_bucket/input/train/SHARK/img_00096.jpg,69,144,477,441
gs://fish_bucket/input/train/SHARK/img_00072.jpg,73,149,475,440
gs://fish_bucket/input/train/SHARK/img_00033.jpg,123,71,116,547
gs://fish_bucket/input/train/YFT/img_07911.jpg,205,381,768,123
gs://fish_bucket/input/train/YFT/img_07901.jpg,161,300,107,356
gs://fish_bucket/input/train/YFT/img_07891.jpg,239,748,398,512
gs://fish_bucket/input/train/YFT/img_07854.jpg,121,188,298,407
gs://fish_bucket/input/train/YFT/img_07853.jpg,66,147,369,431
gs://fish_bucket/input/train/YFT/img_07852.jpg,102,181,246,405
gs://fish_bucket/input/train/YFT/img_07849.jpg,198,73,424,330
gs://fish_bucket/input/train/YFT/img_07828.jpg,153,371,553,439
gs://fish_bucket/input/train/YFT/img_07782.jpg,286,333,722,496
gs://fish_bucket/input/train/YFT/img_07775.jpg,138,188,362,369
gs://fish_bucket/input/train/YFT/img_07765.jpg,108,191,245,393
gs://fish_bucket/input/train/YFT/img_07761.jpg,252,224,383,328
gs://fish_bucket/input/train/YFT/img_07759.jpg,96,215,358,50
gs://fish_bucket/input/train/YFT/img_07752.jpg,355,503,563,114
gs://fish_bucket/input/train/YFT/img_07750.jpg,130,224,392,404
gs://fish_bucket/input/train/YFT/img_07747.jpg,91,183,391,50
gs://fish_bucket/input/train/YFT/img_07742.jpg,98,204,393,115
gs://fish_bucket/input/train/YFT/img_07731.jpg,217,382,13,283
gs://fish_bucket/input/train/YFT/img_07714.jpg,251,448,518,495
gs://fish_bucket/input/train/YFT/img_07712.jpg,127,232,393,400
gs://fish_bucket/input/train/YFT/img_07706.jpg,135,328,773,132
gs://fish_bucket/input/train/YFT/img_07665.jpg,123,216,400,401
gs://fish_bucket/input/train/YFT/img_07655.jpg,85,143,360,412
gs://fish_bucket/input/train/YFT/img_07653.jpg,189,89,398,337
gs://fish_bucket/input/train/YFT/img_07649.jpg,54,157,388,347
gs://fish_bucket/input/train/YFT/img_07648.jpg,270,357,504,460
gs://fish_bucket/input/train/YFT/img_07644.jpg,262,415,30,289
gs://fish_bucket/input/train/YFT/img_07633.jpg,315,315,452,409
gs://fish_bucket/input/train/YFT/img_07624.jpg,218,375,34,309
gs://fish_bucket/input/train/YFT/img_07613.jpg,131,279,345,383
gs://fish_bucket/input/train/YFT/img_07610.jpg,254,786,396,493
gs://fish_bucket/input/train/YFT/img_07609.jpg,199,454,181,311
gs://fish_bucket/input/train/YFT/img_07602.jpg,235,246,493,344
gs://fish_bucket/input/train/YFT/img_07595.jpg,230,180,301,432
gs://fish_bucket/input/train/YFT/img_07588.jpg,280,425,726,129
gs://fish_bucket/input/train/YFT/img_07577.jpg,117,244,254,403
gs://fish_bucket/input/train/YFT/img_07571.jpg,180,339,358,302
gs://fish_bucket/input/train/YFT/img_07569.jpg,135,237,379,390
gs://fish_bucket/input/train/YFT/img_07562.jpg,248,218,432,395
gs://fish_bucket/input/train/YFT/img_07555.jpg,166,248,768,338
gs://fish_bucket/input/train/YFT/img_07541.jpg,141,235,362,372
gs://fish_bucket/input/train/YFT/img_07535.jpg,273,398,508,461
gs://fish_bucket/input/train/YFT/img_07530.jpg,106,186,245,395
gs://fish_bucket/input/train/YFT/img_07517.jpg,78,142,273,395
gs://fish_bucket/input/train/YFT/img_07513.jpg,214,179,744,280
gs://fish_bucket/input/train/YFT/img_07510.jpg,153,349,618,479
gs://fish_bucket/input/train/YFT/img_07499.jpg,70,153,264,404
gs://fish_bucket/input/train/YFT/img_07472.jpg,128,220,390,400
gs://fish_bucket/input/train/YFT/img_07466.jpg,134,238,369,379
gs://fish_bucket/input/train/YFT/img_07462.jpg,165,194,707,314
gs://fish_bucket/input/train/YFT/img_07431.jpg,290,200,423,376
gs://fish_bucket/input/train/YFT/img_07429.jpg,281,207,470,339
gs://fish_bucket/input/train/YFT/img_07427.jpg,77,185,442,444
gs://fish_bucket/input/train/YFT/img_07403.jpg,111,188,350,407
gs://fish_bucket/input/train/YFT/img_07400.jpg,243,396,585,84
gs://fish_bucket/input/train/YFT/img_07395.jpg,252,376,263,115
gs://fish_bucket/input/train/YFT/img_07388.jpg,200,317,374,389
gs://fish_bucket/input/train/YFT/img_07383.jpg,286,444,122,326
gs://fish_bucket/input/train/YFT/img_07369.jpg,268,523,283,136
gs://fish_bucket/input/train/YFT/img_07368.jpg,109,185,207,366
gs://fish_bucket/input/train/YFT/img_07344.jpg,296,345,450,416
gs://fish_bucket/input/train/YFT/img_07341.jpg,230,225,450,397
gs://fish_bucket/input/train/YFT/img_07340.jpg,156,252,113,339
gs://fish_bucket/input/train/YFT/img_07338.jpg,270,442,458,480
gs://fish_bucket/input/train/YFT/img_07315.jpg,98,206,356,401
gs://fish_bucket/input/train/YFT/img_07309.jpg,358,672,378,160
gs://fish_bucket/input/train/YFT/img_07290.jpg,205,476,303,542
gs://fish_bucket/input/train/YFT/img_07287.jpg,168,227,787,573
gs://fish_bucket/input/train/YFT/img_07286.jpg,127,287,339,390
gs://fish_bucket/input/train/YFT/img_07276.jpg,151,181,369,364
gs://fish_bucket/input/train/YFT/img_07275.jpg,242,136,826,393
gs://fish_bucket/input/train/YFT/img_07273.jpg,135,187,763,356
gs://fish_bucket/input/train/YFT/img_07261.jpg,170,343,599,493
gs://fish_bucket/input/train/YFT/img_07250.jpg,236,451,492,502
gs://fish_bucket/input/train/YFT/img_07233.jpg,148,274,651,478
gs://fish_bucket/input/train/YFT/img_07226.jpg,73,233,217,407
gs://fish_bucket/input/train/YFT/img_07217.jpg,239,548,611,246
gs://fish_bucket/input/train/YFT/img_07208.jpg,188,308,205,305
gs://fish_bucket/input/train/YFT/img_07166.jpg,170,84,490,187
gs://fish_bucket/input/train/YFT/img_07130.jpg,207,273,622,432
gs://fish_bucket/input/train/YFT/img_07119.jpg,161,277,141,298
gs://fish_bucket/input/train/YFT/img_07116.jpg,295,371,575,479
gs://fish_bucket/input/train/YFT/img_07109.jpg,165,312,124,336
gs://fish_bucket/input/train/YFT/img_07107.jpg,138,263,92,322
gs://fish_bucket/input/train/YFT/img_07095.jpg,85,193,358,447
gs://fish_bucket/input/train/YFT/img_07074.jpg,115,203,193,363
gs://fish_bucket/input/train/YFT/img_07072.jpg,135,250,359,377
gs://fish_bucket/input/train/YFT/img_07069.jpg,124,211,412,397
gs://fish_bucket/input/train/YFT/img_07067.jpg,239,143,815,391
gs://fish_bucket/input/train/YFT/img_07061.jpg,274,195,421,387
gs://fish_bucket/input/train/YFT/img_07055.jpg,201,459,176,264
gs://fish_bucket/input/train/YFT/img_07038.jpg,214,269,628,444
gs://fish_bucket/input/train/YFT/img_07025.jpg,116,91,824,21
gs://fish_bucket/input/train/YFT/img_07024.jpg,244,146,812,394
gs://fish_bucket/input/train/YFT/img_07017.jpg,243,464,146,288
gs://fish_bucket/input/train/YFT/img_06988.jpg,135,256,369,378
gs://fish_bucket/input/train/YFT/img_06980.jpg,127,237,364,378
gs://fish_bucket/input/train/YFT/img_06971.jpg,110,134,556,455
gs://fish_bucket/input/train/YFT/img_06925.jpg,194,112,396,334
gs://fish_bucket/input/train/YFT/img_06920.jpg,178,225,8,266
gs://fish_bucket/input/train/YFT/img_06919.jpg,220,426,0,289
gs://fish_bucket/input/train/YFT/img_06898.jpg,83,176,446,441
gs://fish_bucket/input/train/YFT/img_06897.jpg,143,262,357,372
gs://fish_bucket/input/train/YFT/img_06875.jpg,105,195,239,398
gs://fish_bucket/input/train/YFT/img_06858.jpg,266,422,750,138
gs://fish_bucket/input/train/YFT/img_06854.jpg,111,193,206,363
gs://fish_bucket/input/train/YFT/img_06846.jpg,194,95,412,338
gs://fish_bucket/input/train/YFT/img_06841.jpg,183,378,252,329
gs://fish_bucket/input/train/YFT/img_06835.jpg,219,214,290,361
gs://fish_bucket/input/train/YFT/img_06824.jpg,125,302,166,338
gs://fish_bucket/input/train/YFT/img_06822.jpg,163,248,141,344
gs://fish_bucket/input/train/YFT/img_06819.jpg,244,138,822,393
gs://fish_bucket/input/train/YFT/img_06805.jpg,299,434,461,495
gs://fish_bucket/input/train/YFT/img_06782.jpg,247,95,436,306
gs://fish_bucket/input/train/YFT/img_06771.jpg,148,271,3,334
gs://fish_bucket/input/train/YFT/img_06769.jpg,243,676,600,501
gs://fish_bucket/input/train/YFT/img_06765.jpg,283,439,451,501
gs://fish_bucket/input/train/YFT/img_06763.jpg,186,473,135,263
gs://fish_bucket/input/train/YFT/img_06754.jpg,176,74,483,220
gs://fish_bucket/input/train/YFT/img_06729.jpg,143,298,171,325
gs://fish_bucket/input/train/YFT/img_06724.jpg,262,436,459,501
gs://fish_bucket/input/train/YFT/img_06687.jpg,89,159,350,417
gs://fish_bucket/input/train/YFT/img_06672.jpg,277,245,407,374
gs://fish_bucket/input/train/YFT/img_06666.jpg,89,203,370,61
gs://fish_bucket/input/train/YFT/img_06660.jpg,149,67,496,167
gs://fish_bucket/input/train/YFT/img_06650.jpg,289,351,577,480
gs://fish_bucket/input/train/YFT/img_06635.jpg,242,331,416,412
gs://fish_bucket/input/train/YFT/img_06625.jpg,67,221,360,358
gs://fish_bucket/input/train/YFT/img_06600.jpg,65,201,373,398
gs://fish_bucket/input/train/YFT/img_06599.jpg,284,376,544,499
gs://fish_bucket/input/train/YFT/img_06593.jpg,87,97,392,382
gs://fish_bucket/input/train/YFT/img_06592.jpg,200,255,630,434
gs://fish_bucket/input/train/YFT/img_06586.jpg,162,275,758,337
gs://fish_bucket/input/train/YFT/img_06576.jpg,138,317,182,341
gs://fish_bucket/input/train/YFT/img_06569.jpg,86,182,438,445
gs://fish_bucket/input/train/YFT/img_06567.jpg,343,535,503,108
gs://fish_bucket/input/train/YFT/img_06550.jpg,269,410,507,465
gs://fish_bucket/input/train/YFT/img_06535.jpg,187,414,588,143
gs://fish_bucket/input/train/YFT/img_06509.jpg,84,213,168,388
gs://fish_bucket/input/train/YFT/img_06502.jpg,313,555,472,134
gs://fish_bucket/input/train/YFT/img_06500.jpg,327,206,219,101
gs://fish_bucket/input/train/YFT/img_06487.jpg,189,427,142,367
gs://fish_bucket/input/train/YFT/img_06486.jpg,124,227,386,402
gs://fish_bucket/input/train/YFT/img_06481.jpg,189,275,2,344
gs://fish_bucket/input/train/YFT/img_06464.jpg,86,150,338,402
gs://fish_bucket/input/train/YFT/img_06452.jpg,210,415,764,117
gs://fish_bucket/input/train/YFT/img_06434.jpg,282,353,575,484
gs://fish_bucket/input/train/YFT/img_06428.jpg,171,249,767,329
gs://fish_bucket/input/train/YFT/img_06418.jpg,168,250,227,297
gs://fish_bucket/input/train/YFT/img_06417.jpg,235,212,66,318
gs://fish_bucket/input/train/YFT/img_06415.jpg,85,219,457,76
gs://fish_bucket/input/train/YFT/img_06407.jpg,105,172,225,362
gs://fish_bucket/input/train/YFT/img_06406.jpg,97,255,253,385
gs://fish_bucket/input/train/YFT/img_06404.jpg,222,233,417,405
gs://fish_bucket/input/train/YFT/img_06395.jpg,187,248,631,431
gs://fish_bucket/input/train/YFT/img_06374.jpg,167,438,181,375
gs://fish_bucket/input/train/YFT/img_06364.jpg,98,178,229,368
gs://fish_bucket/input/train/YFT/img_06339.jpg,148,446,165,286
gs://fish_bucket/input/train/YFT/img_06336.jpg,138,262,361,376
gs://fish_bucket/input/train/YFT/img_06326.jpg,93,128,400,407
gs://fish_bucket/input/train/YFT/img_06323.jpg,163,66,830,118
gs://fish_bucket/input/train/YFT/img_06316.jpg,108,177,354,404
gs://fish_bucket/input/train/YFT/img_06304.jpg,256,444,566,77
gs://fish_bucket/input/train/YFT/img_06289.jpg,232,125,829,402
gs://fish_bucket/input/train/YFT/img_06271.jpg,162,313,247,24
gs://fish_bucket/input/train/YFT/img_06262.jpg,100,212,376,381
gs://fish_bucket/input/train/YFT/img_06234.jpg,183,246,341,374
gs://fish_bucket/input/train/YFT/img_06228.jpg,88,120,382,409
gs://fish_bucket/input/train/YFT/img_06226.jpg,123,198,356,371
gs://fish_bucket/input/train/YFT/img_06198.jpg,214,675,605,531
gs://fish_bucket/input/train/YFT/img_06196.jpg,270,459,135,344
gs://fish_bucket/input/train/YFT/img_06171.jpg,225,217,639,422
gs://fish_bucket/input/train/YFT/img_06156.jpg,136,296,98,320
gs://fish_bucket/input/train/YFT/img_06154.jpg,243,297,651,461
gs://fish_bucket/input/train/YFT/img_06152.jpg,119,266,1009,712
gs://fish_bucket/input/train/YFT/img_06146.jpg,74,132,380,420
gs://fish_bucket/input/train/YFT/img_06145.jpg,232,217,94,277
gs://fish_bucket/input/train/YFT/img_06138.jpg,236,420,578,98
gs://fish_bucket/input/train/YFT/img_06132.jpg,180,353,188,50
gs://fish_bucket/input/train/YFT/img_06094.jpg,146,303,190,334
gs://fish_bucket/input/train/YFT/img_06092.jpg,205,131,830,396
gs://fish_bucket/input/train/YFT/img_06085.jpg,203,246,696,537
gs://fish_bucket/input/train/YFT/img_06079.jpg,308,327,583,479
gs://fish_bucket/input/train/YFT/img_06072.jpg,146,349,489,451
gs://fish_bucket/input/train/YFT/img_06054.jpg,248,267,638,446
gs://fish_bucket/input/train/YFT/img_06053.jpg,197,413,23,298
gs://fish_bucket/input/train/YFT/img_06048.jpg,108,181,358,401
gs://fish_bucket/input/train/YFT/img_06027.jpg,190,356,260,274
gs://fish_bucket/input/train/YFT/img_05975.jpg,267,393,141,200
gs://fish_bucket/input/train/YFT/img_05965.jpg,348,573,375,238
gs://fish_bucket/input/train/YFT/img_05926.jpg,74,166,445,438
gs://fish_bucket/input/train/YFT/img_05913.jpg,198,466,164,365
gs://fish_bucket/input/train/YFT/img_05903.jpg,112,204,408,394
gs://fish_bucket/input/train/YFT/img_05892.jpg,243,128,829,391
gs://fish_bucket/input/train/YFT/img_05837.jpg,210,231,628,438
gs://fish_bucket/input/train/YFT/img_05816.jpg,117,186,207,365
gs://fish_bucket/input/train/YFT/img_05787.jpg,183,181,532,358
gs://fish_bucket/input/train/YFT/img_05786.jpg,63,150,413,335
gs://fish_bucket/input/train/YFT/img_05783.jpg,122,177,353,384
gs://fish_bucket/input/train/YFT/img_05781.jpg,259,504,283,132
gs://fish_bucket/input/train/YFT/img_05774.jpg,111,252,94,342
gs://fish_bucket/input/train/YFT/img_05769.jpg,172,129,442,349
gs://fish_bucket/input/train/YFT/img_05765.jpg,81,236,184,400
gs://fish_bucket/input/train/YFT/img_05744.jpg,109,191,253,390
gs://fish_bucket/input/train/YFT/img_05737.jpg,228,274,383,286
gs://fish_bucket/input/train/YFT/img_05729.jpg,339,290,444,407
gs://fish_bucket/input/train/YFT/img_05708.jpg,115,205,415,400
gs://fish_bucket/input/train/YFT/img_05706.jpg,129,203,413,396
gs://fish_bucket/input/train/YFT/img_05695.jpg,279,322,344,393
gs://fish_bucket/input/train/YFT/img_05680.jpg,98,197,241,399
gs://fish_bucket/input/train/YFT/img_05676.jpg,334,537,466,104
gs://fish_bucket/input/train/YFT/img_05669.jpg,135,229,389,396
gs://fish_bucket/input/train/YFT/img_05667.jpg,69,138,253,411
gs://fish_bucket/input/train/YFT/img_05662.jpg,111,200,201,363
gs://fish_bucket/input/train/YFT/img_05656.jpg,224,406,596,108
gs://fish_bucket/input/train/YFT/img_05655.jpg,95,208,217,387
gs://fish_bucket/input/train/YFT/img_05644.jpg,143,143,368,376
gs://fish_bucket/input/train/YFT/img_05633.jpg,210,442,190,308
gs://fish_bucket/input/train/YFT/img_05632.jpg,245,136,816,391
gs://fish_bucket/input/train/YFT/img_05628.jpg,124,217,125,344
gs://fish_bucket/input/train/YFT/img_05624.jpg,252,146,437,389
gs://fish_bucket/input/train/YFT/img_05617.jpg,232,129,827,399
gs://fish_bucket/input/train/YFT/img_05592.jpg,259,135,439,321
gs://fish_bucket/input/train/YFT/img_05574.jpg,307,579,475,139
gs://fish_bucket/input/train/YFT/img_05506.jpg,107,232,360,107
gs://fish_bucket/input/train/YFT/img_05495.jpg,104,234,245,404
gs://fish_bucket/input/train/YFT/img_05478.jpg,242,187,320,314
gs://fish_bucket/input/train/YFT/img_05477.jpg,81,145,259,411
gs://fish_bucket/input/train/YFT/img_05460.jpg,245,229,4,263
gs://fish_bucket/input/train/YFT/img_05451.jpg,215,269,507,439
gs://fish_bucket/input/train/YFT/img_05417.jpg,102,200,393,43
gs://fish_bucket/input/train/YFT/img_05414.jpg,164,418,365,582
gs://fish_bucket/input/train/YFT/img_05407.jpg,229,286,501,387
gs://fish_bucket/input/train/YFT/img_05400.jpg,107,101,843,1
gs://fish_bucket/input/train/YFT/img_05395.jpg,282,203,511,2
gs://fish_bucket/input/train/YFT/img_05380.jpg,282,469,114,339
gs://fish_bucket/input/train/YFT/img_05370.jpg,234,297,470,472
gs://fish_bucket/input/train/YFT/img_05347.jpg,117,229,386,403
gs://fish_bucket/input/train/YFT/img_05333.jpg,197,424,582,131
gs://fish_bucket/input/train/YFT/img_05329.jpg,91,236,238,407
gs://fish_bucket/input/train/YFT/img_05323.jpg,236,124,833,391
gs://fish_bucket/input/train/YFT/img_05321.jpg,124,157,456,391
gs://fish_bucket/input/train/YFT/img_05307.jpg,325,157,510,377
gs://fish_bucket/input/train/YFT/img_05302.jpg,131,84,462,552
gs://fish_bucket/input/train/YFT/img_05282.jpg,136,246,369,377
gs://fish_bucket/input/train/YFT/img_05280.jpg,146,314,95,317
gs://fish_bucket/input/train/YFT/img_05245.jpg,203,410,439,49
gs://fish_bucket/input/train/YFT/img_05184.jpg,269,432,459,501
gs://fish_bucket/input/train/YFT/img_05183.jpg,104,176,789,297
gs://fish_bucket/input/train/YFT/img_05174.jpg,239,122,394,334
gs://fish_bucket/input/train/YFT/img_05172.jpg,131,243,380,397
gs://fish_bucket/input/train/YFT/img_05171.jpg,227,346,791,135
gs://fish_bucket/input/train/YFT/img_05170.jpg,222,377,461,473
gs://fish_bucket/input/train/YFT/img_05166.jpg,109,201,208,359
gs://fish_bucket/input/train/YFT/img_05152.jpg,105,183,212,368
gs://fish_bucket/input/train/YFT/img_05143.jpg,117,201,235,391
gs://fish_bucket/input/train/YFT/img_05128.jpg,84,162,279,387
gs://fish_bucket/input/train/YFT/img_05122.jpg,190,187,950,155
gs://fish_bucket/input/train/YFT/img_05116.jpg,236,421,190,266
gs://fish_bucket/input/train/YFT/img_05108.jpg,408,290,201,176
gs://fish_bucket/input/train/YFT/img_05102.jpg,166,272,162,308
gs://fish_bucket/input/train/YFT/img_05097.jpg,238,139,814,390
gs://fish_bucket/input/train/YFT/img_05088.jpg,159,258,124,311
gs://fish_bucket/input/train/YFT/img_05066.jpg,218,227,503,39
gs://fish_bucket/input/train/YFT/img_05060.jpg,248,399,7,314
gs://fish_bucket/input/train/YFT/img_05048.jpg,336,222,482,400
gs://fish_bucket/input/train/YFT/img_05041.jpg,119,190,211,356
gs://fish_bucket/input/train/YFT/img_05036.jpg,117,249,95,342
gs://fish_bucket/input/train/YFT/img_05024.jpg,181,456,128,336
gs://fish_bucket/input/train/YFT/img_05014.jpg,221,352,507,414
gs://fish_bucket/input/train/YFT/img_04977.jpg,255,279,5,297
gs://fish_bucket/input/train/YFT/img_04952.jpg,135,258,355,379
gs://fish_bucket/input/train/YFT/img_04947.jpg,107,204,410,33
gs://fish_bucket/input/train/YFT/img_04942.jpg,238,135,816,397
gs://fish_bucket/input/train/YFT/img_04936.jpg,94,139,353,406
gs://fish_bucket/input/train/YFT/img_04933.jpg,273,406,552,466
gs://fish_bucket/input/train/YFT/img_04918.jpg,243,365,645,476
gs://fish_bucket/input/train/YFT/img_04912.jpg,331,493,564,136
gs://fish_bucket/input/train/YFT/img_04911.jpg,70,164,303,411
gs://fish_bucket/input/train/YFT/img_04908.jpg,246,432,465,496
gs://fish_bucket/input/train/YFT/img_04868.jpg,410,169,255,39
gs://fish_bucket/input/train/YFT/img_04859.jpg,183,377,225,313
gs://fish_bucket/input/train/YFT/img_04825.jpg,105,225,380,400
gs://fish_bucket/input/train/YFT/img_04817.jpg,157,314,225,57
gs://fish_bucket/input/train/YFT/img_04802.jpg,67,142,269,415
gs://fish_bucket/input/train/YFT/img_04801.jpg,280,193,523,1
gs://fish_bucket/input/train/YFT/img_04768.jpg,115,250,94,342
gs://fish_bucket/input/train/YFT/img_04765.jpg,131,152,456,174
gs://fish_bucket/input/train/YFT/img_04759.jpg,277,477,109,336
gs://fish_bucket/input/train/YFT/img_04756.jpg,265,586,1,592
gs://fish_bucket/input/train/YFT/img_04738.jpg,245,133,820,391
gs://fish_bucket/input/train/YFT/img_04730.jpg,195,459,77,320
gs://fish_bucket/input/train/YFT/img_04698.jpg,272,431,754,132
gs://fish_bucket/input/train/YFT/img_04694.jpg,219,269,737,501
gs://fish_bucket/input/train/YFT/img_04688.jpg,90,258,231,407
gs://fish_bucket/input/train/YFT/img_04684.jpg,111,201,229,396
gs://fish_bucket/input/train/YFT/img_04681.jpg,263,246,493,390
gs://fish_bucket/input/train/YFT/img_04668.jpg,91,145,269,394
gs://fish_bucket/input/train/YFT/img_04646.jpg,249,139,819,391
gs://fish_bucket/input/train/YFT/img_04632.jpg,194,125,384,307
gs://fish_bucket/input/train/YFT/img_04628.jpg,104,177,365,403
gs://fish_bucket/input/train/YFT/img_04627.jpg,131,269,219,341
gs://fish_bucket/input/train/YFT/img_04626.jpg,280,466,126,336
gs://fish_bucket/input/train/YFT/img_04594.jpg,115,193,211,359
gs://fish_bucket/input/train/YFT/img_04591.jpg,179,335,243,266
gs://fish_bucket/input/train/YFT/img_04573.jpg,157,170,761,345
gs://fish_bucket/input/train/YFT/img_04558.jpg,0,0,0,0
gs://fish_bucket/input/train/YFT/img_04551.jpg,133,217,395,390
gs://fish_bucket/input/train/YFT/img_04533.jpg,269,505,544,205
gs://fish_bucket/input/train/YFT/img_04526.jpg,122,259,358,378
gs://fish_bucket/input/train/YFT/img_04516.jpg,82,234,361,349
gs://fish_bucket/input/train/YFT/img_04488.jpg,185,336,97,299
gs://fish_bucket/input/train/YFT/img_04473.jpg,212,167,751,282
gs://fish_bucket/input/train/YFT/img_04472.jpg,90,170,453,440
gs://fish_bucket/input/train/YFT/img_04469.jpg,105,200,364,395
gs://fish_bucket/input/train/YFT/img_04467.jpg,87,143,376,416
gs://fish_bucket/input/train/YFT/img_04444.jpg,160,308,149,309
gs://fish_bucket/input/train/YFT/img_04429.jpg,182,78,423,351
gs://fish_bucket/input/train/YFT/img_04420.jpg,105,200,354,393
gs://fish_bucket/input/train/YFT/img_04413.jpg,117,221,395,401
gs://fish_bucket/input/train/YFT/img_04394.jpg,272,184,532,380
gs://fish_bucket/input/train/YFT/img_04392.jpg,232,145,815,400
gs://fish_bucket/input/train/YFT/img_04381.jpg,249,135,817,391
gs://fish_bucket/input/train/YFT/img_04373.jpg,244,123,532,406
gs://fish_bucket/input/train/YFT/img_04367.jpg,177,292,234,6
gs://fish_bucket/input/train/YFT/img_04364.jpg,194,438,10,298
gs://fish_bucket/input/train/YFT/img_04360.jpg,110,197,415,396
gs://fish_bucket/input/train/YFT/img_04355.jpg,115,194,200,364
gs://fish_bucket/input/train/YFT/img_04331.jpg,267,683,380,252
gs://fish_bucket/input/train/YFT/img_04319.jpg,224,143,331,433
gs://fish_bucket/input/train/YFT/img_04317.jpg,190,85,416,346
gs://fish_bucket/input/train/YFT/img_04316.jpg,287,169,529,380
gs://fish_bucket/input/train/YFT/img_04302.jpg,237,138,810,400
gs://fish_bucket/input/train/YFT/img_04292.jpg,159,204,713,319
gs://fish_bucket/input/train/YFT/img_04281.jpg,78,157,272,403
gs://fish_bucket/input/train/YFT/img_04280.jpg,197,257,199,294
gs://fish_bucket/input/train/YFT/img_04273.jpg,112,207,313,364
gs://fish_bucket/input/train/YFT/img_04267.jpg,271,487,703,132
gs://fish_bucket/input/train/YFT/img_04258.jpg,247,219,468,396
gs://fish_bucket/input/train/YFT/img_04255.jpg,296,436,458,495
gs://fish_bucket/input/train/YFT/img_04249.jpg,115,194,363,391
gs://fish_bucket/input/train/YFT/img_04241.jpg,234,142,817,400
gs://fish_bucket/input/train/YFT/img_04236.jpg,336,580,485,132
gs://fish_bucket/input/train/YFT/img_04230.jpg,112,195,358,395
gs://fish_bucket/input/train/YFT/img_04224.jpg,138,232,364,376
gs://fish_bucket/input/train/YFT/img_04217.jpg,154,239,117,353
gs://fish_bucket/input/train/YFT/img_04208.jpg,277,371,510,492
gs://fish_bucket/input/train/YFT/img_04159.jpg,180,140,376,348
gs://fish_bucket/input/train/YFT/img_04148.jpg,110,175,257,395
gs://fish_bucket/input/train/YFT/img_04120.jpg,276,408,748,140
gs://fish_bucket/input/train/YFT/img_04113.jpg,232,133,823,400
gs://fish_bucket/input/train/YFT/img_04097.jpg,140,118,803,56
gs://fish_bucket/input/train/YFT/img_04096.jpg,217,189,430,334
gs://fish_bucket/input/train/YFT/img_04087.jpg,117,257,234,398
gs://fish_bucket/input/train/YFT/img_04083.jpg,164,326,624,445
gs://fish_bucket/input/train/YFT/img_04082.jpg,159,287,123,344
gs://fish_bucket/input/train/YFT/img_04077.jpg,199,256,508,442
gs://fish_bucket/input/train/YFT/img_04049.jpg,232,142,820,395
gs://fish_bucket/input/train/YFT/img_04046.jpg,90,212,344,411
gs://fish_bucket/input/train/YFT/img_04041.jpg,266,701,359,242
gs://fish_bucket/input/train/YFT/img_04021.jpg,130,331,80,324
gs://fish_bucket/input/train/YFT/img_03999.jpg,241,138,818,391
gs://fish_bucket/input/train/YFT/img_03968.jpg,282,194,428,373
gs://fish_bucket/input/train/YFT/img_03963.jpg,184,93,408,351
gs://fish_bucket/input/train/YFT/img_03950.jpg,127,224,421,83
gs://fish_bucket/input/train/YFT/img_03948.jpg,155,383,286,113
gs://fish_bucket/input/train/YFT/img_03947.jpg,257,339,123,319
gs://fish_bucket/input/train/YFT/img_03939.jpg,133,221,390,398
gs://fish_bucket/input/train/YFT/img_03938.jpg,154,299,157,338
gs://fish_bucket/input/train/YFT/img_03921.jpg,237,339,807,123
gs://fish_bucket/input/train/YFT/img_03911.jpg,264,629,271,641
gs://fish_bucket/input/train/YFT/img_03898.jpg,286,353,584,472
gs://fish_bucket/input/train/YFT/img_03856.jpg,232,149,813,396
gs://fish_bucket/input/train/YFT/img_03824.jpg,247,778,391,500
gs://fish_bucket/input/train/YFT/img_03819.jpg,247,137,822,393
gs://fish_bucket/input/train/YFT/img_03787.jpg,298,460,262,179
gs://fish_bucket/input/train/YFT/img_03782.jpg,138,274,133,346
gs://fish_bucket/input/train/YFT/img_03779.jpg,90,210,398,353
gs://fish_bucket/input/train/YFT/img_03756.jpg,160,266,157,308
